BATHRM,HF_BATHRM,HEAT,AC,BEDRM,AYB,EYB,PRICE,GBA,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,WARD,SALEYEAR,RMDL
2,2,Forced Air,1,3,1950.0,1971,581621.0,1592.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,1,1,12,3900,Ward 4,2013.0,1
2,2,Hot Water Rad,1,5,1917.0,1969,800000.0,2327.0,2 Story,Single,Good Quality,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,8095,Ward 4,2013.0,0
1,0,Hot Water Rad,1,3,1923.0,1969,625000.0,1800.0,1.5 Story Fin,Single,Good Quality,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,3727,Ward 4,2010.0,1
3,0,Warm Cool,1,3,1953.0,1976,600000.0,1374.0,1 Story,Single,Good Quality,3,Common Brick,Comp Shingle,Wood Floor,1,2,12,6294,Ward 4,2015.0,0
3,0,Forced Air,1,3,1953.0,1968,651312.0,1524.0,1 Story,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,1,2,12,4906,Ward 4,2017.0,1
2,1,Hot Water Rad,0,3,1918.0,1960,475000.0,2119.0,2.5 Story Fin,Single,Good Quality,3,Shingle,Comp Shingle,Hardwood,1,1,12,4609,Ward 4,2012.0,0
3,1,Warm Cool,1,5,1928.0,1986,860000.0,2456.0,2.5 Story Fin,Semi-Detached,Good Quality,4,Common Brick,Clay Tile,Hardwood,1,1,13,4375,Ward 4,2017.0,1
1,0,Hot Water Rad,0,3,1913.0,1950,580000.0,1280.0,2 Story,Row Inside,Good Quality,3,Common Brick,Slate,Hardwood,1,0,11,1830,Ward 4,2018.0,0
2,1,Hot Water Rad,1,4,1913.0,1969,715000.0,1568.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,1830,Ward 4,2013.0,1
3,0,Warm Cool,1,3,1920.0,1986,745000.0,2712.0,2 Story,Row End,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2300,Ward 4,2011.0,1
4,1,Hot Water Rad,1,4,1915.0,1969,945000.0,3863.0,3 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,2,11,2000,Ward 1,2010.0,1
3,1,Ht Pump,1,4,1909.0,1986,951000.0,1850.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,0,11,1833,Ward 1,2016.0,1
2,1,Hot Water Rad,1,3,1925.0,1969,990000.0,1848.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1908,Ward 1,2014.0,1
2,1,Hot Water Rad,1,4,1925.0,1986,1125000.0,1858.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1908,Ward 1,2016.0,1
2,1,Hot Water Rad,1,4,1915.0,1969,690000.0,2348.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,1,24,1881,Ward 1,2011.0,1
2,2,Hot Water Rad,0,5,1925.0,1967,865000.0,2176.0,2.5 Story Fin,Single,Above Average,4,Vinyl Siding,Slate,Hardwood,1,1,12,4878,Ward 4,2018.0,0
2,2,Warm Cool,1,3,1920.0,1969,850000.0,2320.0,2 Story,Row Inside,Good Quality,4,Common Brick,Built Up,Hardwood,1,0,11,3411,Ward 4,2015.0,1
3,0,Forced Air,1,4,1953.0,1974,835900.0,1446.0,1 Story,Single,Above Average,4,Common Brick,Slate,Hardwood,1,1,12,9000,Ward 4,2013.0,1
2,2,Hot Water Rad,0,4,1937.0,1969,678000.0,1960.0,2.5 Story Unfin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,1999,Ward 4,2014.0,0
4,1,Forced Air,1,6,1937.0,1986,681000.0,2442.0,2 Story,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,4425,Ward 4,2017.0,1
2,1,Forced Air,1,4,1939.0,1972,835000.0,2511.0,2.5 Story Fin,Single,Very Good,4,Common Brick,Comp Shingle,Hardwood,1,2,12,4450,Ward 4,2010.0,1
2,2,Forced Air,1,4,1939.0,1969,881250.0,2320.0,2 Story,Single,Good Quality,4,Brick/Siding,Slate,Hardwood,1,2,12,4450,Ward 4,2015.0,1
3,0,Hot Water Rad,1,5,1927.0,1986,1115000.0,2407.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,7261,Ward 4,2016.0,1
4,1,Forced Air,1,5,1949.0,1973,1145000.0,2403.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,8000,Ward 4,2016.0,1
4,1,Hot Water Rad,1,6,1927.0,1978,1400000.0,4206.0,2.5 Story Fin,Single,Excellent,4,Stone,Slate,Hardwood,1,1,12,13816,Ward 4,2015.0,1
3,1,Hot Water Rad,1,4,1936.0,1969,740000.0,2056.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,5000,Ward 4,2018.0,1
3,1,Hot Water Rad,1,4,1936.0,1969,780000.0,2462.0,2.5 Story Fin,Single,Good Quality,3,Common Brick,Slate,Carpet,1,1,12,6000,Ward 4,2016.0,1
4,1,Forced Air,1,6,1900.0,1995,1050000.0,2569.0,3 Story,Row Inside,Above Average,4,Common Brick,Built Up,Hardwood/Carp,2,1,24,1667,Ward 1,2014.0,1
3,1,Hot Water Rad,1,4,1926.0,1969,925000.0,2160.0,2 Story,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,5652,Ward 4,2013.0,1
2,0,Hot Water Rad,1,4,1935.0,1964,650000.0,1860.0,2.5 Story Fin,Single,Good Quality,3,Common Brick,Slate,Hardwood,1,1,12,6740,Ward 4,2017.0,0
2,2,Forced Air,1,4,1922.0,1969,795000.0,2258.0,3 Story,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,5690,Ward 4,2012.0,1
3,1,Forced Air,1,4,1923.0,1982,860000.0,1760.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2816,Ward 4,2015.0,1
3,1,Forced Air,1,3,1923.0,1986,895000.0,1820.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,2,11,2816,Ward 4,2018.0,1
3,1,Hot Water Rad,1,3,1923.0,1982,877000.0,1696.0,2.5 Story Fin,Row Inside,Good Quality,5,Common Brick,Metal- Sms,Hardwood,1,2,11,2816,Ward 4,2016.0,1
3,1,Hot Water Rad,1,4,1923.0,1986,772000.0,1640.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2816,Ward 4,2013.0,1
3,1,Hot Water Rad,0,4,1923.0,1969,585000.0,1780.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2816,Ward 4,2012.0,1
2,1,Hot Water Rad,1,3,1923.0,1969,800000.0,1620.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2816,Ward 4,2017.0,1
2,0,Hot Water Rad,0,4,1932.0,1969,615000.0,1780.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2816,Ward 4,2016.0,1
3,1,Forced Air,1,4,1932.0,1986,890000.0,1760.0,2 Story,Row Inside,Good Quality,4,Face Brick,Metal- Sms,Hardwood,1,1,11,2816,Ward 4,2017.0,1
3,1,Hot Water Rad,1,4,1927.0,1969,810000.0,1580.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,0,24,2702,Ward 4,2016.0,1
2,2,Forced Air,1,4,1937.0,1972,775000.0,1922.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood/Carp,1,1,12,5084,Ward 4,2014.0,1
3,1,Forced Air,1,4,1941.0,1972,899000.0,2355.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,1,12,5726,Ward 4,2017.0,1
3,1,Forced Air,1,3,1948.0,1973,662500.0,1680.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,6880,Ward 4,2010.0,1
3,1,Warm Cool,1,5,1940.0,1967,995000.0,2297.0,2.5 Story Fin,Single,Above Average,4,Common Brick,Slate,Hardwood,1,2,12,8250,Ward 4,2014.0,1
3,1,Hot Water Rad,1,4,1935.0,1972,840000.0,1899.0,2 Story,Single,Very Good,4,Stone/Siding,Slate,Hardwood,1,1,12,5086,Ward 4,2013.0,0
5,1,Forced Air,1,6,1936.0,1978,1375000.0,3071.0,2.5 Story Fin,Single,Excellent,4,Common Brick,Slate,Hardwood,1,2,12,11372,Ward 4,2013.0,1
4,2,Hot Water Rad,0,6,1929.0,1978,1130000.0,3708.0,2.5 Story Fin,Single,Excellent,4,Common Brick,Slate,Hardwood,1,1,12,10895,Ward 4,2012.0,1
2,1,Warm Cool,1,3,1940.0,1947,720000.0,1920.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,1,1,12,7603,Ward 4,2017.0,0
4,0,Warm Cool,1,4,1948.0,1970,777000.0,1909.0,2 Story,Single,Above Average,4,Common Brick,Slate,Hardwood,2,1,12,5610,Ward 4,2015.0,1
3,0,Forced Air,1,3,1962.0,1980,730000.0,2037.0,Split Level,Single,Above Average,4,Brick/Siding,Comp Shingle,Carpet,1,1,12,8205,Ward 4,2014.0,1
1,1,Hot Water Rad,0,3,1923.0,1947,640000.0,1648.0,2.5 Story Fin,Single,Above Average,3,Common Brick,Comp Shingle,Hardwood,2,1,12,5000,Ward 4,2014.0,0
3,1,Forced Air,1,4,1925.0,1972,985000.0,3047.0,2.5 Story Fin,Single,Very Good,4,Brick/Stucco,Slate,Hardwood,1,2,12,6175,Ward 4,2013.0,1
3,1,Forced Air,1,3,1922.0,1980,770000.0,2400.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,2,11,3300,Ward 4,2016.0,1
2,1,Forced Air,1,4,1922.0,1967,805000.0,2189.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood/Carp,2,0,11,3300,Ward 4,2017.0,1
2,0,Hot Water Rad,1,4,1922.0,1984,470000.0,2366.0,2 Story,Row End,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,4800,Ward 4,2010.0,1
3,1,Forced Air,1,4,1922.0,1984,712000.0,1512.0,2 Story,Row Inside,Above Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,2561,Ward 4,2012.0,1
2,0,Hot Water Rad,0,3,1922.0,1967,499000.0,1512.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2561,Ward 4,2010.0,1
3,1,Hot Water Rad,1,3,1922.0,1967,825000.0,1728.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2561,Ward 4,2016.0,1
1,1,Hot Water Rad,1,3,1922.0,1967,769500.0,1512.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2561,Ward 4,2017.0,1
3,1,Forced Air,1,4,1925.0,1984,890000.0,1742.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2180,Ward 4,2015.0,1
2,0,Hot Water Rad,0,3,1925.0,1967,648999.0,1742.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,1,11,2180,Ward 4,2016.0,1
2,1,Warm Cool,1,4,1908.0,1969,910000.0,2264.0,2.5 Story Fin,Single,Good Quality,4,Stucco,Comp Shingle,Hardwood,1,0,12,4481,Ward 4,2015.0,1
4,1,Forced Air,1,6,1908.0,1987,1285000.0,2620.0,2.5 Story Fin,Single,Very Good,4,Wood Siding,Comp Shingle,Wood Floor,2,1,12,5203,Ward 4,2016.0,1
3,1,Hot Water Rad,1,6,1909.0,1982,699500.0,2600.0,2.5 Story Fin,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood/Carp,1,1,12,4360,Ward 4,2010.0,1
4,1,Forced Air,1,5,1936.0,1986,835000.0,3358.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,2,2,12,4307,Ward 4,2012.0,1
2,2,Hot Water Rad,1,4,1936.0,1969,725000.0,1906.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,4601,Ward 4,2011.0,1
3,1,Forced Air,1,3,1921.0,1982,650000.0,1440.0,2 Story,Row Inside,Average,4,Common Brick,Metal- Sms,Wood Floor,1,0,11,1489,Ward 1,2012.0,1
2,1,Hot Water Rad,1,3,1921.0,1964,810000.0,1440.0,2 Story,Row Inside,Average,4,Common Brick,Metal- Sms,Carpet,1,1,11,1489,Ward 1,2018.0,1
3,0,Forced Air,1,4,1952.0,1975,862000.0,2030.0,1 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,2,12,12027,Ward 4,2016.0,1
2,1,Warm Cool,1,3,1950.0,1963,475000.0,1361.0,2 Story,Single,Above Average,4,Common Brick,Typical,Hardwood,1,1,12,4200,Ward 4,2013.0,1
1,1,Warm Cool,1,3,1950.0,1963,350000.0,1361.0,2 Story,Single,Above Average,3,Common Brick,Comp Shingle,Hardwood,1,1,12,4200,Ward 4,2011.0,0
1,1,Forced Air,1,3,1950.0,1971,649000.0,1521.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,1,1,12,4200,Ward 4,2017.0,1
2,1,Forced Air,1,3,1950.0,1971,646000.0,1465.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,1,1,12,4200,Ward 4,2016.0,1
2,2,Forced Air,1,3,1950.0,1960,350000.0,1465.0,2 Story,Single,Average,3,Common Brick,Comp Shingle,Hardwood,1,1,12,3166,Ward 4,2011.0,0
3,1,Warm Cool,1,4,1941.0,1967,495000.0,1488.0,2 Story,Single,Above Average,4,Common Brick,Slate,Hardwood,1,1,12,4880,Ward 4,2010.0,1
3,0,Warm Cool,1,4,1972.0,1987,765000.0,2442.0,2 Story,Single,Above Average,4,Common Brick,Built Up,Hardwood,1,1,12,8998,Ward 4,2011.0,1
3,0,Forced Air,1,4,1947.0,1972,845000.0,1828.0,2.5 Story Unfin,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,5000,Ward 4,2017.0,1
3,1,Forced Air,1,4,1947.0,1963,622500.0,1870.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,5000,Ward 4,2014.0,0
3,1,Forced Air,1,4,1951.0,1975,745000.0,2337.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,2,12,7473,Ward 4,2012.0,1
2,2,Forced Air,1,3,1934.0,1967,530000.0,1707.0,2 Story,Row End,Above Average,4,Common Brick,Built Up,Hardwood,1,2,11,2208,Ward 4,2011.0,1
2,1,Hot Water Rad,0,3,1935.0,1967,640000.0,1672.0,2 Story,Semi-Detached,Above Average,4,Common Brick,Built Up,Hardwood,1,2,13,2238,Ward 4,2015.0,1
3,1,Hot Water Rad,1,4,1919.0,1969,780000.0,2084.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,1,11,1900,Ward 4,2017.0,1
2,2,Hot Water Rad,0,4,1919.0,1969,679000.0,2106.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,1900,Ward 4,2015.0,1
3,1,Hot Water Rad,1,5,1919.0,1986,775000.0,2084.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,1900,Ward 4,2014.0,1
3,1,Hot Water Rad,0,3,1935.0,1967,865000.0,2238.0,2 Story,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,5586,Ward 4,2015.0,0
3,1,Hot Water Rad,1,5,1935.0,1986,875000.0,2132.0,2 Story,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,5237,Ward 4,2013.0,0
3,1,Hot Water Rad,1,4,1917.0,1982,855000.0,2035.0,2 Story,Row Inside,Good Quality,5,Common Brick,Metal- Sms,Hardwood,2,0,24,2033,Ward 4,2015.0,1
1,2,Hot Water Rad,0,3,1907.0,1982,640000.0,1892.0,2 Story,Row Inside,Good Quality,3,Common Brick,Metal- Sms,Hardwood,1,2,11,1530,Ward 1,2012.0,1
1,0,Hot Water Rad,1,3,1922.0,1954,650800.0,1440.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood,1,1,11,1454,Ward 1,2016.0,0
2,1,Hot Water Rad,1,3,1922.0,1978,732000.0,1440.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood/Carp,1,1,11,1940,Ward 1,2013.0,1
2,0,Warm Cool,1,3,1923.0,1982,679000.0,1596.0,2 Story,Row End,Average,3,Common Brick,Built Up,Hardwood,1,1,11,2271,Ward 1,2014.0,1
3,1,Forced Air,1,4,1923.0,1964,679000.0,1480.0,2 Story,Row Inside,Average,4,Stone/Stucco,Metal- Sms,Hardwood,1,1,11,1600,Ward 1,2013.0,1
3,1,Forced Air,1,4,1923.0,1982,865000.0,1480.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood,1,0,11,1600,Ward 1,2017.0,1
3,1,Forced Air,1,3,1923.0,1982,765000.0,1520.0,2 Story,Row Inside,Average,4,Stone/Stucco,Metal- Sms,Wood Floor,2,1,11,1600,Ward 1,2017.0,1
